,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
17561,18438,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00027,-0.0007700000000000001,-0.00101,-0.00049,-0.0002,-0.0001,4
17562,18439,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00027,-0.0007700000000000001,-0.00101,-0.00049,-0.0002,-0.0001,4
17563,18440,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00027,-0.0007700000000000001,-0.00101,-0.00049,-0.0002,-0.0001,4
17564,18441,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00027,-0.0007700000000000001,-0.00101,-0.00049,-0.0002,-0.0001,4
17565,18442,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00027,-0.0007700000000000001,-0.00101,-0.00049,-0.0002,-0.0001,4
17566,18443,8e-05,5.9999999999999995e-05,0.00013000000000000002,0.0002,-0.00026000000000000003,0.00075,0.00022,-7e-05,4
17567,18444,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17568,18445,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17569,18446,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17570,18447,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17571,18448,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17572,18449,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17573,18450,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17574,18451,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17575,18452,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17576,18453,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17577,18454,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17578,18455,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17579,18456,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17580,18457,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17581,18458,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17582,18459,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17583,18460,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17584,18461,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17585,18462,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17586,18463,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17587,18464,-2.9999999999999997e-05,-4e-05,-0.00016,-0.00025,0.00045,-0.00022999999999999998,-2e-05,-1e-05,4
17588,18465,-2.9999999999999997e-05,0.0,8e-05,0.00021,0.00045,-7e-05,2e-05,2e-05,4
17589,18466,-2.9999999999999997e-05,0.0,8e-05,0.00021,0.00045,-7e-05,2e-05,2e-05,4
17590,18467,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17591,18468,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17592,18469,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17593,18470,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17594,18471,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17595,18472,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17596,18473,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17597,18474,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17598,18475,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17599,18476,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
17600,18477,2.9999999999999997e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00027,5e-05,7e-05,0.0,4
