,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
12461,13078,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12462,13079,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12463,13080,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12464,13081,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12465,13082,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12466,13083,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12467,13084,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12468,13085,-5e-05,-8e-05,-1e-05,0.0007,0.0006,-0.00016999999999999999,-0.00059,-0.00014,4
12469,13087,-0.00018,-0.0003,-0.00026000000000000003,0.0007,-0.00108,-0.00062,-0.00045999999999999996,-0.00037999999999999997,4
12470,13090,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12471,13091,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12472,13092,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12473,13093,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12474,13094,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12475,13095,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12476,13096,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12477,13097,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12478,13098,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12479,13099,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12480,13100,2e-05,-1e-05,-0.00023999999999999998,-0.0011,-0.00101,-0.0003,-0.00029,-0.00018999999999999998,4
12481,13101,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12482,13102,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12483,13103,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12484,13104,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12485,13105,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12486,13106,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12487,13107,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12488,13108,0.00011,0.00027,0.00056,0.00064,0.0008699999999999999,0.0009199999999999999,0.00025,2.9999999999999997e-05,4
12489,13109,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12490,13110,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12491,13111,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12492,13112,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12493,13113,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12494,13114,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12495,13115,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12496,13116,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12497,13117,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12498,13118,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12499,13119,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12500,13120,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12501,13121,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12502,13122,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12503,13123,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12504,13124,2e-05,1e-05,0.00011999999999999999,0.0008300000000000001,0.00074,0.00062,0.00014,0.00016999999999999999,4
12505,13125,2e-05,0.00018,0.00043,0.0008699999999999999,0.00047999999999999996,0.0005200000000000001,0.0002,-0.0004,4
12506,13126,-2e-05,-0.00022,-0.00033999999999999997,-0.0009,-0.0003,-0.00033,-0.0001,0.00062,4
12507,13127,-2e-05,-0.00022,-0.00033999999999999997,-0.0009,-0.0003,-0.00033,-0.0001,0.00062,4
12508,13128,-2e-05,-0.00022,-0.00033999999999999997,-0.0009,-0.0003,-0.00033,-0.0001,0.00062,4
12509,13129,-2e-05,-0.00022,-0.00033999999999999997,-0.0009,-0.0003,-0.00033,-0.0001,0.00062,4
12510,13130,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12511,13131,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12512,13132,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12513,13133,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12514,13134,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12515,13135,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12516,13136,8e-05,0.00018,0.00035,0.00032,-0.00018999999999999998,-0.00011,7e-05,0.0,4
12517,13139,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12518,13140,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12519,13141,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12520,13142,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12521,13143,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12522,13144,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12523,13145,0.00011,0.00021,0.00018999999999999998,-0.00061,-0.00022,8e-05,0.00025,-0.0001,4
12524,13146,2.9999999999999997e-05,-7e-05,-9e-05,-0.00035,0.0001,-8e-05,-0.0001,-2e-05,4
12525,13147,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12526,13148,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12527,13150,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12528,13151,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12529,13152,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12530,13153,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12531,13154,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12532,13155,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12533,13156,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12534,13157,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12535,13158,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12536,13159,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12537,13160,1e-05,7e-05,0.00013000000000000002,0.00036,0.0007,0.00058,-4e-05,-0.0002,4
12538,13161,-0.00011999999999999999,-0.0002,-0.0003,-0.00057,-0.0002,2.9999999999999997e-05,0.00016999999999999999,-0.0003,4
12539,13162,-0.00011999999999999999,-0.0002,-0.0003,-0.00057,-0.0002,2.9999999999999997e-05,0.00016999999999999999,-0.0003,4
12540,13163,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12541,13164,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12542,13165,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12543,13166,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12544,13167,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12545,13168,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12546,13169,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12547,13170,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12548,13171,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12549,13172,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12550,13173,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12551,13174,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12552,13175,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12553,13176,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12554,13177,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12555,13178,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12556,13179,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12557,13180,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12558,13181,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12559,13182,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12560,13183,2.9999999999999997e-05,5.9999999999999995e-05,-0.00016,0.00022,-0.00063,-0.00015,-0.00013000000000000002,-4e-05,4
12561,13184,2e-05,2e-05,0.0,0.00093,-0.00014,-0.00025,-2e-05,0.0005099999999999999,4
12562,13185,2e-05,2e-05,0.0,0.00093,-0.00014,-0.00025,-2e-05,0.0005099999999999999,4
