,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
13419,13920,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13420,13921,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13421,13922,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13422,13923,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13423,13924,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13424,13925,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13425,13926,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13426,13927,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13427,13928,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13428,13929,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13429,13930,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13430,13931,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13431,13932,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13432,13933,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13433,13934,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13434,13935,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13435,13936,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13436,13938,-1e-05,-8e-05,-1e-05,-5e-05,0.00018,-0.00022,-0.00028,-0.00011999999999999999,4
13437,13939,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13438,13940,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13439,13941,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13440,13942,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13441,13943,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13442,13944,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13443,13945,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13444,13946,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13445,13947,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13446,13948,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13447,13950,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13448,13951,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13449,13952,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13450,13953,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13451,13954,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13452,13955,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13453,13956,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13454,13957,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
13455,13958,9e-05,0.00014,0.00027,0.00101,0.00047000000000000004,0.00041,0.00022,0.0001,4
