,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
28770,30183,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28771,30184,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28772,30185,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28773,30186,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28774,30189,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28775,30190,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28776,30191,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28777,30192,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28778,30193,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28779,30194,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28780,30195,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28781,30196,-0.00021,-0.00015,-1e-05,4e-05,0.0002,0.00047000000000000004,-0.00011,0.00014,6
28782,30197,0.00014,-4e-05,-2.9999999999999997e-05,-5.9999999999999995e-05,-0.00022,-2.9999999999999997e-05,0.00027,0.00074,6
28783,30198,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28784,30199,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28785,30200,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28786,30201,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28787,30202,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28788,30203,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28789,30204,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28790,30205,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28791,30206,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28792,30207,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28793,30208,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28794,30209,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28795,30210,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28796,30211,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28797,30212,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28798,30213,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28799,30214,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28800,30215,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
28801,30216,2.9999999999999997e-05,9e-05,1e-05,0.00011,0.00078,0.00045999999999999996,1e-05,0.00075,6
