,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
19071,20271,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19072,20272,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19073,20273,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19074,20274,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19075,20275,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19076,20276,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19077,20277,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19078,20278,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19079,20279,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19080,20280,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19081,20281,5e-05,-0.00011,-9e-05,-0.00011,0.0001,0.00023999999999999998,4e-05,0.0001,5
19082,20282,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19083,20283,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19084,20284,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19085,20285,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19086,20286,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19087,20288,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19088,20289,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19089,20290,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19090,20291,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19091,20292,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19092,20293,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19093,20294,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19094,20295,-7e-05,-0.0001,-0.00027,-0.00016,-0.00016,-9e-05,-0.00011999999999999999,-5e-05,5
19095,20296,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19096,20297,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19097,20298,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19098,20299,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19099,20300,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19100,20301,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19101,20302,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19102,20303,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19103,20304,2.9999999999999997e-05,5e-05,0.00055,0.0005099999999999999,2.9999999999999997e-05,-0.00011,1e-05,8e-05,5
19104,20305,1e-05,-0.0001,-0.00045999999999999996,-0.00049,0.00014,-2e-05,-2.9999999999999997e-05,-1e-05,5
19105,20306,1e-05,-0.0001,-0.00045999999999999996,-0.00049,0.00014,-2e-05,-2.9999999999999997e-05,-1e-05,5
19106,20307,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19107,20308,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19108,20309,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19109,20310,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19110,20311,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19111,20312,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
19112,20313,0.00018,0.00032,0.00041,0.00016,-0.0001,-0.00011999999999999999,-8e-05,2.9999999999999997e-05,5
