,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
7112,7472,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7113,7473,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7114,7474,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7115,7475,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7116,7476,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7117,7477,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7118,7479,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7119,7480,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7120,7481,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7121,7482,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7122,7483,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7123,7484,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7124,7485,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7125,7486,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7126,7489,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7127,7490,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7128,7491,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7129,7492,2e-05,-5e-05,0.0002,-0.00016999999999999999,5.9999999999999995e-05,0.00088,0.00084,0.00047000000000000004,2
7130,7493,-0.00041,-0.00023999999999999998,-0.00074,-0.0008900000000000001,-4e-05,-0.00095,-0.00079,-0.00106,2
7131,7494,-2.9999999999999997e-05,-0.00027,-8e-05,0.00061,5.9999999999999995e-05,0.00033,0.00011999999999999999,0.00116,2
7132,7495,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7133,7496,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7134,7497,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7135,7498,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7136,7499,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7137,7500,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7138,7501,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7139,7502,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7140,7503,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7141,7504,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7142,7505,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7143,7506,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7144,7507,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7145,7508,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7146,7509,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7147,7510,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7148,7511,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7149,7512,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7150,7513,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7151,7514,0.00018999999999999998,0.00025,0.0001,-0.00044,0.00029,0.00085,0.00066,0.00067,2
7152,7515,-0.00033,-0.00018,-0.00026000000000000003,-0.00045,1e-05,0.00043,0.00016,-0.0006900000000000001,2
