,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
1453,1522,0.0,0.0,-5e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,1
1454,1523,0.0,0.0,-5e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,1
1455,1524,0.0,0.0,-5e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,1
1456,1525,0.0,0.0,-5e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,1
1457,1526,0.0,0.0,-5e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,1
1458,1527,-2e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1e-05,1
1459,1528,-2e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,-2e-05,1e-05,1
1460,1529,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1461,1530,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1462,1531,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1463,1532,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1464,1533,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1465,1534,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1466,1535,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1467,1536,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1468,1538,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1469,1539,0.0,5e-05,0.00016,2e-05,-1e-05,-1e-05,-1e-05,1e-05,1
1470,1540,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1471,1541,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1472,1542,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1473,1543,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1474,1544,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1475,1545,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1476,1546,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1477,1547,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1478,1548,-2e-05,-2.9999999999999997e-05,-1e-05,-2e-05,-2e-05,-2.9999999999999997e-05,-2e-05,-2e-05,1
1479,1549,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1480,1550,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1481,1551,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1482,1552,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1483,1553,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1484,1554,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1485,1555,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1486,1556,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1487,1557,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1488,1558,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1489,1559,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1490,1560,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1491,1561,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1492,1562,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1493,1563,0.0,0.0,-2.9999999999999997e-05,-2.9999999999999997e-05,-2e-05,-2e-05,-1e-05,-2.9999999999999997e-05,1
1494,1564,0.0,-2.9999999999999997e-05,-8e-05,-2e-05,-1e-05,-1e-05,-2e-05,-1e-05,1
1495,1565,0.0,-2.9999999999999997e-05,-8e-05,-2e-05,-1e-05,-1e-05,-2e-05,-1e-05,1
1496,1566,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
1497,1567,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
1498,1570,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
1499,1571,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
1500,1572,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
1501,1573,0.0,2e-05,2.9999999999999997e-05,0.0,-1e-05,-2e-05,-1e-05,-1e-05,1
