,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
1353,1455,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1354,1456,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1355,1457,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1356,1458,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1357,1459,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1358,1460,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1359,1461,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1360,1462,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1361,1463,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1362,1464,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1363,1465,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1364,1466,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1365,1467,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1366,1468,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1367,1469,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1368,1470,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1369,1471,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1370,1472,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1371,1473,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1372,1474,-1e-05,-1e-05,7e-05,-4e-05,0.0,0.0,-1e-05,-2.9999999999999997e-05,1
1373,1475,-1e-05,-2e-05,0.0,-4e-05,-2e-05,-1e-05,-1e-05,-2e-05,1
1374,1476,-2e-05,-2e-05,-5e-05,2.9999999999999997e-05,-2e-05,-1e-05,0.0,0.0,1
1375,1478,-2e-05,-2e-05,-5e-05,2.9999999999999997e-05,-2e-05,-1e-05,0.0,0.0,1
1376,1479,-2e-05,-2e-05,-5e-05,2.9999999999999997e-05,-2e-05,-1e-05,0.0,0.0,1
1377,1480,-2e-05,-2e-05,-5e-05,2.9999999999999997e-05,-2e-05,-1e-05,0.0,0.0,1
1378,1481,0.0,-1e-05,0.0,0.0,0.0,0.0,-1e-05,-1e-05,1
1379,1482,0.0,-1e-05,0.0,0.0,0.0,0.0,-1e-05,-1e-05,1
