,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
10141,10593,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10142,10594,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10143,10595,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10144,10596,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10145,10597,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10146,10598,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10147,10599,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10148,10600,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10149,10601,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10150,10602,0.00023999999999999998,5.9999999999999995e-05,-2.9999999999999997e-05,2e-05,5.9999999999999995e-05,-0.0001,-0.00028,0.00011999999999999999,3
10151,10603,0.00011999999999999999,2e-05,2e-05,4e-05,1e-05,-0.00011,0.0001,-7e-05,3
10152,10604,0.00011999999999999999,2e-05,2e-05,4e-05,1e-05,-0.00011,0.0001,-7e-05,3
10153,10605,8e-05,0.0,-4e-05,5e-05,1e-05,-2.9999999999999997e-05,-4e-05,-0.00018,3
10154,10606,8e-05,0.0,-4e-05,5e-05,1e-05,-2.9999999999999997e-05,-4e-05,-0.00018,3
10155,10607,8e-05,0.0,-4e-05,5e-05,1e-05,-2.9999999999999997e-05,-4e-05,-0.00018,3
10156,10608,8e-05,0.0,-4e-05,5e-05,1e-05,-2.9999999999999997e-05,-4e-05,-0.00018,3
10157,10609,8e-05,0.0,-4e-05,5e-05,1e-05,-2.9999999999999997e-05,-4e-05,-0.00018,3
10158,10610,1e-05,8e-05,1e-05,-0.00013000000000000002,-0.00013000000000000002,-5.9999999999999995e-05,0.00026000000000000003,-0.0005099999999999999,3
10159,10611,-0.00085,-0.00016,-9e-05,-0.00011999999999999999,-0.00016,-0.0002,1e-05,-0.00054,3
