,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
9772,10254,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9773,10255,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9774,10256,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9775,10257,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9776,10258,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9777,10259,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9778,10260,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9779,10261,0.00112,0.0012699999999999999,9e-05,-5.9999999999999995e-05,-0.00013000000000000002,-0.00018,-0.00022999999999999998,0.00039,3
9780,10263,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9781,10264,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9782,10265,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9783,10266,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9784,10267,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9785,10268,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9786,10269,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9787,10270,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9788,10271,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9789,10272,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9790,10273,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9791,10274,0.00033,0.00075,0.00011999999999999999,0.0,-7e-05,-7e-05,0.00011,0.00041,3
9792,10275,0.00018,0.00045,5e-05,5.9999999999999995e-05,2e-05,-5e-05,-2.9999999999999997e-05,-0.00013000000000000002,3
9793,10276,0.00018,0.00045,5e-05,5.9999999999999995e-05,2e-05,-5e-05,-2.9999999999999997e-05,-0.00013000000000000002,3
