,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
13034,13423,0.0,1e-05,-2e-05,0.00013000000000000002,0.00037,-7e-05,-5e-05,9e-05,3
13035,13424,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13036,13425,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13037,13426,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13038,13427,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13039,13428,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13040,13429,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13041,13430,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13042,13431,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13043,13432,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13044,13433,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13045,13434,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13046,13435,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13047,13436,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13048,13438,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13049,13439,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13050,13440,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13051,13441,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
13052,13442,-2e-05,-4e-05,0.0,-2.9999999999999997e-05,0.00021,2e-05,-0.0001,-0.00032,3
