,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
5721,6119,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5722,6120,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5723,6121,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5724,6122,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5725,6123,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5726,6124,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5727,6125,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5728,6126,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5729,6127,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5730,6128,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5731,6129,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5732,6130,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5733,6131,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5734,6132,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5735,6133,0.0,1e-05,4e-05,0.00032,0.00056,-0.00063,-0.00055,-0.00014,2
5736,6134,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5737,6135,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5738,6136,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5739,6138,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5740,6139,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5741,6140,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5742,6141,-0.00018,-0.00011,-0.00015,0.00018999999999999998,0.00026000000000000003,0.00016,0.00031,9e-05,2
5743,6142,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5744,6143,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5745,6144,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5746,6145,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5747,6146,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5748,6147,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5749,6148,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5750,6149,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5751,6151,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5752,6152,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5753,6153,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5754,6154,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5755,6155,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5756,6156,-0.00011,-0.00016999999999999999,-0.00045,0.00022999999999999998,0.00033,0.0,0.00011999999999999999,-2e-05,2
5757,6157,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5758,6158,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5759,6159,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5760,6160,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5761,6161,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5762,6162,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5763,6163,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5764,6164,0.00011999999999999999,7e-05,-7e-05,-0.00014,4e-05,0.0001,-5e-05,2e-05,2
5765,6165,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5766,6166,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5767,6167,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5768,6168,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5769,6169,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5770,6170,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5771,6171,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5772,6172,-4e-05,-1e-05,0.0001,-0.00022999999999999998,-0.00031,-0.0005200000000000001,-9e-05,-5e-05,2
5773,6173,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5774,6174,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5775,6175,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5776,6176,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5777,6177,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5778,6178,1e-05,-1e-05,8e-05,-0.00011,0.0001,0.0,-0.00025,7e-05,2
5779,6179,-0.00016999999999999999,-4e-05,0.0,-0.00014,-0.00044,-0.00054,-0.00037999999999999997,-0.00032,2
5780,6180,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5781,6181,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5782,6182,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5783,6183,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5784,6184,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5785,6185,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5786,6186,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
5787,6188,-0.00027,4e-05,-7e-05,-0.00039,0.00014,0.00016999999999999999,-0.0005099999999999999,-0.00021,2
