,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
3763,3935,-2.9999999999999997e-05,4e-05,-8e-05,8e-05,0.0001,2e-05,0.00023999999999999998,5.9999999999999995e-05,2
3764,3938,-2.9999999999999997e-05,4e-05,-8e-05,8e-05,0.0001,2e-05,0.00023999999999999998,5.9999999999999995e-05,2
3765,3940,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3766,3941,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3767,3942,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3768,3943,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3769,3944,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3770,3945,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3771,3946,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3772,3947,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3773,3948,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3774,3949,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3775,3950,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3776,3951,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3777,3952,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3778,3953,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3779,3954,-9e-05,-5e-05,-0.00018,0.0,-0.00011,-0.00016999999999999999,-0.00049,-0.00015,2
3780,3955,0.00016999999999999999,9e-05,9e-05,0.0002,2.9999999999999997e-05,0.0002,0.00049,0.00029,2
3781,3956,0.00016999999999999999,9e-05,9e-05,0.0002,2.9999999999999997e-05,0.0002,0.00049,0.00029,2
3782,3957,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
3783,3958,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
3784,3959,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
3785,3960,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
3786,3961,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
3787,3962,1e-05,-7e-05,-0.00023999999999999998,-2e-05,-1e-05,2e-05,-0.0001,-4e-05,2
