,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
12874,13278,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12875,13279,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12876,13280,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12877,13281,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12878,13282,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12879,13283,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12880,13284,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12881,13285,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12882,13286,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12883,13288,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12884,13289,0.0001,-0.00013000000000000002,-2e-05,-1e-05,5.9999999999999995e-05,-5.9999999999999995e-05,-5e-05,-1e-05,3.0
12885,13290,9e-05,0.00062,8e-05,0.0,0.0,-7e-05,0.00014,0.00011999999999999999,3.0
12886,13291,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12887,13292,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12888,13293,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12889,13294,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12890,13295,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12891,13296,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12892,13297,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12893,13298,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12894,13299,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12895,13300,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12896,13301,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12897,13302,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12898,13303,-0.00016999999999999999,-0.00041,-4e-05,0.0,7e-05,9e-05,-2e-05,-2.9999999999999997e-05,3.0
12899,13304,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12900,13305,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12901,13306,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12902,13307,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12903,13308,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12904,13309,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12905,13310,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12906,13311,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12907,13312,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12908,13313,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12909,13314,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12910,13315,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12911,13316,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12912,13317,0.00016999999999999999,0.00044,-5e-05,2e-05,-0.00011,2e-05,0.00013000000000000002,-2e-05,3.0
12913,13318,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
12914,13319,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
12915,13320,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
12916,13321,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
12917,13322,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
12918,13323,2.9999999999999997e-05,0.00011999999999999999,-5e-05,-4e-05,-0.0001,0.00011,0.00028,2e-05,3.0
