,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
10612,11054,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10613,11055,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10614,11056,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10615,11057,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10616,11058,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10617,11059,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10618,11060,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10619,11061,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10620,11062,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10621,11063,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10622,11064,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10623,11065,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10624,11066,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10625,11067,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10626,11068,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10627,11069,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10628,11070,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10629,11071,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10630,11072,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10631,11073,-0.00032,-0.00039,-5.9999999999999995e-05,-5e-05,5e-05,-5.9999999999999995e-05,-0.00014,-0.00043,3
10632,11074,7e-05,-7e-05,1e-05,0.0,-9e-05,2.9999999999999997e-05,4e-05,-0.00016,3
10633,11075,7e-05,-7e-05,1e-05,0.0,-9e-05,2.9999999999999997e-05,4e-05,-0.00016,3
10634,11076,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10635,11077,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10636,11078,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10637,11079,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10638,11080,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10639,11081,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10640,11082,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10641,11083,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10642,11084,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10643,11085,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10644,11086,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10645,11088,0.00023999999999999998,0.0002,1e-05,-2e-05,-9e-05,0.0,5.9999999999999995e-05,-0.00036,3
10646,11089,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10647,11090,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10648,11091,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10649,11092,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10650,11093,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10651,11094,-7e-05,-1e-05,-5e-05,2e-05,-2.9999999999999997e-05,-1e-05,-5e-05,0.0,3
10652,11095,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10653,11096,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10654,11097,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10655,11098,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10656,11099,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10657,11100,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10658,11101,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10659,11102,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10660,11103,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10661,11104,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10662,11105,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10663,11106,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10664,11107,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10665,11108,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10666,11109,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10667,11110,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10668,11111,-0.0001,-0.00066,-5e-05,-4e-05,2e-05,4e-05,4e-05,-2.9999999999999997e-05,3
10669,11112,0.00045999999999999996,0.00018,-5e-05,2.9999999999999997e-05,0.00014,8e-05,-2e-05,0.00029,3
10670,11113,0.0,0.00025,-2.9999999999999997e-05,-8e-05,-0.0001,0.0,-5.9999999999999995e-05,-9e-05,3
10671,11114,0.0,0.00025,-2.9999999999999997e-05,-8e-05,-0.0001,0.0,-5.9999999999999995e-05,-9e-05,3
10672,11115,0.0,0.00025,-2.9999999999999997e-05,-8e-05,-0.0001,0.0,-5.9999999999999995e-05,-9e-05,3
10673,11116,0.0,0.00025,-2.9999999999999997e-05,-8e-05,-0.0001,0.0,-5.9999999999999995e-05,-9e-05,3
10674,11117,0.0,0.00025,-2.9999999999999997e-05,-8e-05,-0.0001,0.0,-5.9999999999999995e-05,-9e-05,3
