,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
11214,11786,0.00028,0.00014,5.9999999999999995e-05,8e-05,0.00011999999999999999,0.00035,-4e-05,1e-05,3
11215,11787,0.00028,0.00014,5.9999999999999995e-05,8e-05,0.00011999999999999999,0.00035,-4e-05,1e-05,3
11216,11788,0.00028,0.00014,5.9999999999999995e-05,8e-05,0.00011999999999999999,0.00035,-4e-05,1e-05,3
11217,11789,0.00028,0.00014,5.9999999999999995e-05,8e-05,0.00011999999999999999,0.00035,-4e-05,1e-05,3
11218,11790,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11219,11791,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11220,11792,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11221,11793,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11222,11794,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11223,11795,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11224,11796,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11225,11797,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11226,11798,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11227,11799,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11228,11800,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11229,11801,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11230,11802,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11231,11803,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11232,11804,0.00013000000000000002,-5e-05,-1e-05,-2e-05,-5e-05,0.00045,-2e-05,9e-05,3
11233,11805,-0.00013000000000000002,-8e-05,-8e-05,0.0001,0.00018,0.00044,-9e-05,-1e-05,3
11234,11806,-9e-05,0.0,-5e-05,-4e-05,-8e-05,-0.00011,-7e-05,-1e-05,3
11235,11807,-9e-05,0.0,-5e-05,-4e-05,-8e-05,-0.00011,-7e-05,-1e-05,3
11236,11808,-9e-05,0.0,-5e-05,-4e-05,-8e-05,-0.00011,-7e-05,-1e-05,3
