,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
11837,12247,-4e-05,-8e-05,-9e-05,-4e-05,0.0,1e-05,-2e-05,-2.9999999999999997e-05,3
11838,12248,-4e-05,-8e-05,-9e-05,-4e-05,0.0,1e-05,-2e-05,-2.9999999999999997e-05,3
11839,12249,1e-05,-7e-05,-2.9999999999999997e-05,-2e-05,-2.9999999999999997e-05,-5e-05,2.9999999999999997e-05,2.9999999999999997e-05,3
11840,12250,1e-05,-7e-05,-2.9999999999999997e-05,-2e-05,-2.9999999999999997e-05,-5e-05,2.9999999999999997e-05,2.9999999999999997e-05,3
11841,12251,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11842,12252,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11843,12253,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11844,12254,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11845,12255,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11846,12256,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11847,12257,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11848,12258,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11849,12259,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11850,12260,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11851,12261,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11852,12262,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11853,12263,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11854,12264,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11855,12265,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11856,12266,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11857,12267,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11858,12268,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
11859,12269,-5e-05,0.0,4e-05,2e-05,1e-05,-1e-05,-5e-05,-4e-05,3
