,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
11046,11623,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11047,11624,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11048,11625,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11049,11626,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11050,11627,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11051,11628,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11052,11629,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11053,11630,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11054,11631,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11055,11632,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11056,11633,-0.00016999999999999999,-2.9999999999999997e-05,9e-05,4e-05,-9e-05,-4e-05,0.00061,-0.0004,3
11057,11634,-2e-05,0.00047000000000000004,-2e-05,-2.9999999999999997e-05,-4e-05,-0.0001,-0.00022,-0.0005200000000000001,3
11058,11635,-2e-05,0.00047000000000000004,-2e-05,-2.9999999999999997e-05,-4e-05,-0.0001,-0.00022,-0.0005200000000000001,3
11059,11636,-2e-05,0.00047000000000000004,-2e-05,-2.9999999999999997e-05,-4e-05,-0.0001,-0.00022,-0.0005200000000000001,3
11060,11639,-2e-05,0.00047000000000000004,-2e-05,-2.9999999999999997e-05,-4e-05,-0.0001,-0.00022,-0.0005200000000000001,3
11061,11640,-2e-05,0.00047000000000000004,-2e-05,-2.9999999999999997e-05,-4e-05,-0.0001,-0.00022,-0.0005200000000000001,3
11062,11641,-0.00053,-0.00084,-0.0001,5e-05,-2e-05,8e-05,0.00014,0.0005,3
11063,11642,-0.00053,-0.00084,-0.0001,5e-05,-2e-05,8e-05,0.00014,0.0005,3
11064,11643,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11065,11644,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11066,11645,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11067,11646,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11068,11647,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11069,11648,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11070,11649,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11071,11650,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11072,11651,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11073,11652,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11074,11653,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11075,11654,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11076,11655,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11077,11656,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11078,11657,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11079,11658,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11080,11659,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11081,11660,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11082,11661,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11083,11662,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11084,11663,0.0002,0.0002,-5e-05,-8e-05,-0.00016999999999999999,-0.00025,-0.00022999999999999998,0.00066,3
11085,11665,0.00025,0.00033999999999999997,4e-05,0.0,0.0,-0.0001,-0.0005,0.00037999999999999997,3
11086,11666,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11087,11667,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11088,11668,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11089,11669,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11090,11670,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11091,11671,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11092,11672,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11093,11673,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11094,11674,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11095,11675,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11096,11676,-0.0007599999999999999,-0.00093,2e-05,0.0001,0.00011999999999999999,0.00014,0.00021,-0.00033,3
11097,11677,-0.00021,2.9999999999999997e-05,5e-05,-2e-05,2.9999999999999997e-05,0.0,5e-05,-0.00013000000000000002,3
11098,11678,-0.00021,2.9999999999999997e-05,5e-05,-2e-05,2.9999999999999997e-05,0.0,5e-05,-0.00013000000000000002,3
11099,11679,-0.00021,2.9999999999999997e-05,5e-05,-2e-05,2.9999999999999997e-05,0.0,5e-05,-0.00013000000000000002,3
