,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
9823,10135,-0.00058,-0.0006799999999999999,0.0,1e-05,9e-05,0.00015,8e-05,-0.00011999999999999999,3
9824,10138,-0.00058,-0.0006799999999999999,0.0,1e-05,9e-05,0.00015,8e-05,-0.00011999999999999999,3
9825,10139,-0.00058,-0.0006799999999999999,0.0,1e-05,9e-05,0.00015,8e-05,-0.00011999999999999999,3
9826,10140,-0.00058,-0.0006799999999999999,0.0,1e-05,9e-05,0.00015,8e-05,-0.00011999999999999999,3
9827,10141,-0.00058,-0.0006799999999999999,0.0,1e-05,9e-05,0.00015,8e-05,-0.00011999999999999999,3
9828,10142,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9829,10143,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9830,10144,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9831,10145,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9832,10146,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9833,10147,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9834,10148,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9835,10149,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9836,10150,-2e-05,-5.9999999999999995e-05,8e-05,-4e-05,-0.00028,1e-05,-5e-05,-1e-05,3
9837,10151,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9838,10152,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9839,10153,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9840,10154,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9841,10155,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9842,10156,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9843,10157,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9844,10158,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9845,10159,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9846,10160,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9847,10161,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9848,10162,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9849,10163,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9850,10164,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9851,10165,0.00044,7e-05,-2.9999999999999997e-05,-7e-05,-0.00011999999999999999,-0.0002,-8e-05,0.0002,3
9852,10166,0.00029,0.00021,-2e-05,0.0,-0.00018,-8e-05,5e-05,0.00016999999999999999,3
9853,10167,0.00029,0.00021,-2e-05,0.0,-0.00018,-8e-05,5e-05,0.00016999999999999999,3
9854,10168,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9855,10169,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9856,10170,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9857,10171,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9858,10172,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9859,10173,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9860,10174,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9861,10175,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9862,10176,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9863,10177,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9864,10178,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9865,10179,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9866,10180,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9867,10181,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9868,10182,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9869,10183,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9870,10184,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9871,10185,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9872,10186,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9873,10188,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9874,10189,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9875,10190,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9876,10191,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9877,10192,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9878,10193,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9879,10194,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9880,10195,-5.9999999999999995e-05,-0.00021,-2e-05,-1e-05,-4e-05,-8e-05,-0.00016,-2.9999999999999997e-05,3
9881,10196,-0.0001,-9e-05,-5e-05,-0.00014,-0.00021,-0.0004,-0.0002,7e-05,3
9882,10197,-0.0001,-9e-05,-5e-05,-0.00014,-0.00021,-0.0004,-0.0002,7e-05,3
9883,10198,0.00053,0.0009699999999999999,5.9999999999999995e-05,-2.9999999999999997e-05,-2.9999999999999997e-05,4e-05,0.0001,0.00049,3
9884,10199,0.00053,0.0009699999999999999,5.9999999999999995e-05,-2.9999999999999997e-05,-2.9999999999999997e-05,4e-05,0.0001,0.00049,3
9885,10200,0.00053,0.0009699999999999999,5.9999999999999995e-05,-2.9999999999999997e-05,-2.9999999999999997e-05,4e-05,0.0001,0.00049,3
9886,10201,0.00053,0.0009699999999999999,5.9999999999999995e-05,-2.9999999999999997e-05,-2.9999999999999997e-05,4e-05,0.0001,0.00049,3
9887,10202,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9888,10203,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9889,10204,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9890,10205,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9891,10206,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9892,10207,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9893,10208,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9894,10209,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9895,10210,0.00014,9e-05,-2.9999999999999997e-05,-1e-05,-5.9999999999999995e-05,-0.00011,0.00044,0.00016999999999999999,3
9896,10211,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9897,10212,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9898,10213,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9899,10214,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9900,10215,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9901,10216,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9902,10217,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9903,10218,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9904,10219,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9905,10220,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9906,10221,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9907,10222,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9908,10223,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9909,10224,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9910,10225,-5.9999999999999995e-05,1e-05,-0.00011,-2e-05,-1e-05,2.9999999999999997e-05,-4e-05,0.00028,3
9911,10226,5.9999999999999995e-05,7e-05,-2e-05,-2e-05,-0.00015,-7e-05,-2.9999999999999997e-05,-0.00028,3
9912,10227,5.9999999999999995e-05,7e-05,-2e-05,-2e-05,-0.00015,-7e-05,-2.9999999999999997e-05,-0.00028,3
9913,10228,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9914,10229,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9915,10230,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9916,10231,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9917,10232,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9918,10233,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9919,10234,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9920,10235,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9921,10236,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9922,10238,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9923,10239,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9924,10240,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9925,10241,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9926,10242,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9927,10243,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9928,10244,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9929,10245,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9930,10246,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9931,10247,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9932,10248,-0.00018,-0.00015,2.9999999999999997e-05,7e-05,0.00011,0.00031,0.00023999999999999998,-0.00013000000000000002,3
9933,10249,-2e-05,0.00016,2.9999999999999997e-05,5e-05,0.00026000000000000003,0.00026000000000000003,0.00062,-7e-05,3
9934,10250,-0.00016,8e-05,-7e-05,-2e-05,1e-05,-5.9999999999999995e-05,-7e-05,-0.00015,3
9935,10251,-0.00016,8e-05,-7e-05,-2e-05,1e-05,-5.9999999999999995e-05,-7e-05,-0.00015,3
9936,10252,-0.00016,8e-05,-7e-05,-2e-05,1e-05,-5.9999999999999995e-05,-7e-05,-0.00015,3
9937,10253,-0.00016,8e-05,-7e-05,-2e-05,1e-05,-5.9999999999999995e-05,-7e-05,-0.00015,3
