,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
17560,18130,-0.00032,-2e-05,-0.00043,-0.00085,-0.00059,-0.00128,-0.00023999999999999998,-0.00015,4
17561,18131,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17562,18132,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17563,18133,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17564,18134,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17565,18135,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17566,18136,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17567,18137,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17568,18139,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17569,18140,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17570,18141,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17571,18142,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17572,18143,0.00011,0.00033,0.0005200000000000001,0.00062,0.00033999999999999997,0.00065,0.00042,0.00022,4
17573,18144,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17574,18145,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17575,18146,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17576,18147,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17577,18148,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17578,18149,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
17579,18150,-0.00036,-0.0001,-0.00015,-0.00044,0.00062,-0.00026000000000000003,-0.00033999999999999997,-0.00056,4
